detid,length,pos,fclass,road,limit,citycode,lanes,linkid,long,lat
8291-W,0.129584590450691,0.069817585268112,tertiary,West 6th Street,48.551724137931,losanageles,2,1003,-118.284784,34.063761
2054-S,0.304242344595324,0.206878736647954,secondary,Olive Street,56.1711229946524,losanageles,4,507,-118.250087,34.052513
2196-S,0.387682165142684,0.110958985656356,secondary,North Hill Street,61.0666666666667,losanageles,2,732,-118.237537,34.066901
13089-W,0.351126084420713,0.087369513976056,primary,West Washington Boulevard,55.6732223903177,losanageles,2,802,-118.280187,34.038166
8292-N,0.189909453870373,0.058632083732854,secondary,South Virgil Avenue,56.1711229946524,losanageles,2,996,-118.287026,34.063106
2055-E,0.103888914494078,0.053754306443003,primary,West 4th Street,40,losanageles,3,105,-118.251031,34.050593
2197-N,0.138022491097909,0.069151133500661,secondary,North Broadway,56.1711229946524,losanageles,2,731,-118.237121,34.064634
13090-E,0.346955156192012,0.074318031272763,primary,West Washington Boulevard,55.6732223903177,losanageles,2,803,-118.278535,34.037285
8292-S,0.313059424050908,0.069139444123289,secondary,South Virgil Avenue,56.1711229946524,losanageles,2,993,-118.287132,34.064458
2197-S,0.173352918401894,0.046478235229589,secondary,North Broadway,56.1711229946524,losanageles,2,733,-118.236694,34.065667
13090-W,0.55265758553739,0.062682193220769,primary,West Washington Boulevard,55.6732223903177,losanageles,2,805,-118.276899,34.036628
8293-E,0.144313605629721,0.087787161467535,tertiary,West 6th Street,48.551724137931,losanageles,2,998,-118.289469,34.06368
2055-S,0.17572603154518,0.113028817552002,secondary,South Hill Street,61.0666666666667,losanageles,3,488,-118.249629,34.051157
2198-N,0.186271959798385,0.060629823683307,secondary,North Hill Street,48,losanageles,2,743,-118.23899,34.063852
13091-E,0.562521934434909,0.106720001647047,primary,West Washington Boulevard,55.6732223903177,losanageles,2,804,-118.273234,34.034895
8293-N,0.187511278532248,0.052449834354583,other,South Westmoreland Avenue,41.9,losanageles,1,1000,-118.288416,34.063113
2056-E,0.104280630827436,0.08654473085395,primary,West 4th Street,40,losanageles,2,104,-118.250243,34.050078
2198-S,0.167455214777644,0.069168398408555,secondary,North Hill Street,48,losanageles,2,728,-118.238442,34.065102
13091-N,0.421285941576145,0.126489539041766,primary,Figueroa Street,55.6732223903177,losanageles,4,1033,-118.272763,34.033211
8293-S,0.167125548140409,0.039216838220807,other,South Westmoreland Avenue,41.9,losanageles,1,999,-118.288496,34.06417
2056-N,0.167299503674188,0.080415625385743,secondary,South Broadway,56.1711229946524,losanageles,2,399,-118.25001,34.048797
2198-W,0.115113711162683,0.071642229943911,tertiary,College Street,48.551724137931,losanageles,1,726,-118.237879,34.064181
13091-S,0.115969857132632,0.051049711994353,primary,Figueroa Street,55.6732223903177,losanageles,2,1034,-118.271779,34.034949
8293-W,0.115231740759642,0.084370260070427,tertiary,West 6th Street,48.551724137931,losanageles,2,1001,-118.28746,34.063747
2056-S,0.178683057169117,0.160441699873232,secondary,South Broadway,56.1711229946524,losanageles,1,456,-118.248239,34.050796
2199-E,0.111677151042212,0.084855358070923,tertiary,College Street,48.551724137931,losanageles,2,727,-118.238433,34.064324
13091-W,0.120713483539421,0.048954154882143,other,,17.6,losanageles,4,1113,-118.271393,34.034168
8295-E,0.099101152044748,0.081534518669336,tertiary,West 6th Street,48.551724137931,losanageles,2,1558,-118.292679,34.063598
2057-E,0.114537738264514,0.047193509628438,other,Frank Court,17.6,losanageles,2,103,-118.248843,34.049177
2199-N,0.180692254897932,0.077586461240751,secondary,North Broadway,56.1711229946524,losanageles,3,747,-118.237803,34.063257
13092-E,0.117780609957716,0.077752049140295,primary,West Washington Boulevard,55.6732223903177,losanageles,2,1114,-118.271727,34.034163
8295-N,0.168636914500532,0.072951085467958,secondary,South Vermont Avenue,56.1711229946524,losanageles,3,581,-118.291568,34.062846
2057-S,0.09658186834965,0.070306082852559,primary,South Spring Street,57.6842105263158,losanageles,2,459,-118.24778,34.049433
2199-S,0.13371932526157,0.066804540167957,other,Lei Min Way,17.6,losanageles,2,730,-118.237219,34.064711
13092-S,0.173183404583898,0.081946050615922,secondary,South Flower Street,61.0666666666667,losanageles,4,1115,-118.270371,34.034645
